id_panorama,nombre,edad
91581,Laura Carbajal Puente,83
91581,,19
91581,Gonzalo Loya Collazo,50
91581,Sra. José Emilio Rodrígez Corral,53
91582,Juana Gamez Naranjo,92
91582,Adela Caldera Leal,91
91582,Sta. José María Ávila Benítez,46
91582,,104
91592,Guillermo Sedillo Carreón,30
91592,Elisa Corral Mata,105
,Daniela Cabán Ocampo,96
91592,Sr. Verónica Vega Tafoya,41
91592,Yolanda Alemán Montaño,99
91592,Isabela Mares Rendón,21
91592,Antonio Haro Briseño,41
91593,Concepción Munguía Alemán,47
91593,,7
91593,Ricardo Soto Narváez,14
91593,Marcela Cavazos Arteaga,6
91593,Enrique Porras Arce,
91593,Rosalia Coronado Morales,106
91593,Ariadna Gurule Salcido,57
91594,Ariadna Trejo Cantú,
91594,Sr. Santiago Montero Rincón,83
91594,Fernando Urrutia Aparicio,39
91594,Eloisa Vásquez Nava,38
91594,Andrés Ramírez Salcido,103
91594,Clara Sanabria Prado,20
91594,Sr. Alejandro Villanueva Espinal,48
91604,Daniel Merino Cisneros,18
91604,Tomás Matías Sandoval,27
91604,Antonio Montes Espinosa,8
91604,Roberto Reyes Arredondo,84
91604,Norma Cadena Piña,36
91605,Guillermo Barrera Pagan,107
91605,Inés Murillo Pizarro,14
91605,José María Velázquez Nevárez,75
91605,Yolanda Reyna Araña,11
91605,Sr. Julia Sierra Robles,40
91606,Sra. Gilberto Verduzco Casillas,-72
91606,Ernesto Cardenas Rincón,-46
,Sta. Marcos Gaona Barreto,-66
91608,José María Arce González,-81
91608,Rosalia Dávila Malave,
91609,Sr. Cristina Martínez Samaniego,-16
91613,Felipe Cadena Saavedra,25
91614,Clara Laboy Vargas,
91615,Natalia Ojeda Sotelo,7
91622,Salvador Olmos Godínez,
91622,,103
91622,Eloisa Negrón Rubio,-43
,Salvador Aragón Vigil,14
91622,Olivia Arellano Montoya,-68
91623,Norma Abrego Trujillo,85
91623,Sr. Leticia Guardado Deleón,14
91623,Federico Garrido Aragón,85
91623,Sra. Jacobo Cardenas Olivo,72
91623,Sra. Eva Meléndez Olivares,70
91623,,
91623,Inés Núñez Sisneros,61
91623,Sta. Marisol Ávila Alva,
91624,María Eugenia Tafoya Jurado,
91624,,75
91625,,98
91629,,89
91630,Soledad Cisneros Rosas,72
,Guillermina Colunga Páez,36
91631,María Sandoval Ocampo,
91632,Sr. María Luisa Moreno Santana,68
91632,Magdalena Carrion Lara,90
91636,,13
91636,César Beltrán Franco,33
91636,Marta Mendoza Negrón,9
91638,Florencia Zavala Velázquez,94
91638,Carlos Lomeli Villaseñor,76
,,
91638,Carolina Urías Valladares,16
91639,Jerónimo Alcaraz Ramírez,9
91639,Jaime Delatorre Arteaga,38
,Ramiro Carrasco Noriega,46
91644,Sr. Berta Velásquez Alejandro,
91644,Elisa Guillen Mireles,-86
91647,Magdalena Luevano Armenta,77
91647,Teodoro Peña Valentín,32
91647,Blanca Atencio Quintero,15
91647,David Caballero Calvillo,101
,Dorotea Rodrígez Gamboa,93
,Andrea Gallegos Cisneros,4
91647,Lorena Rosario Barraza,
,Santiago Frías Cerda,3
91659,Sra. Juan Pineda Morales,65
91659,,14
91659,Carolina Muro Perea,
91663,,55
91664,,28
91664,Mayte Lara Rincón,
,César Velasco Ornelas,30
,,
91665,,42
91669,Benito Villagómez Vega,62
91669,Eduardo Juárez Cadena,53
91669,Sr. Rafael Grijalva Sánchez,54
91669,Sta. Antonia Cortés Carvajal,73
91672,,41
,Ángela Beltrán Esquibel,109
,,109
91677,Sr. Lourdes Malave Alba,3
91677,Sta. Catalina Lemus Bermúdez,19
91677,Cristobal Chacón Reyes,85
91677,Tomás Delapaz Soliz,13
91678,Esteban Corona Castillo,99
91678,Mario Palacios Estévez,109
91678,Sara Ramón Carrillo,39
91678,Sonia Puga Cintrón,58
,Felipe Orta Marín,70
91679,Jorge Armenta Collazo,18
91679,Sta. Diego Delapaz Ballesteros,72
91679,Sra. Concepción Limón Trujillo,34
91680,Lorenzo Piña Sedillo,42
91680,Ricardo Benítez Mora,68
91680,Ángela Murillo Ruelas,94
91680,Silvia Romero Ramos,17
91681,Ricardo Soto Perea,-46
91685,Juana Pizarro Limón,
,Beatriz Rodríquez Barreto,37
91685,Sta. Ricardo Alicea Garibay,
,Luis Carreón Farías,54
91685,Sta. Jorge Luis Colón Ballesteros,-25
91686,,83
91686,Jacobo Barraza Carrillo,90
91686,Rodrigo Águilar Guerrero,62
91686,Irene Sánchez Jurado,51
91686,Sta. Adán Muro Cornejo,83
91686,Santiago Blanco Lerma,87
91687,Pablo Solís Calvillo,-103
91687,Ana Avilés Romero,103
91687,Sra. Cecilia Rodrígez Sauceda,97
91687,Sr. Esteban Salazar Páez,108
91687,Susana Márquez González,
91687,Débora Almonte Abreu,86
91687,Rafael Atencio Covarrubias,99
91688,,67
,Magdalena Jasso González,49
,,56
91691,,110
91692,Arturo Montemayor Urías,
91692,,4
91693,Vicente Rubio León,5
91693,Homero Padilla Macías,109
91693,José Eduardo Montalvo Cruz,46
91693,Lorena Mata Quiroz,-105
91693,Elvira Chapa León,65
91693,Eloisa Baca Corona,-106
91693,Sra. Concepción de Anda Campos,15
91694,Rubén Vela Estévez,
91695,Sara Uribe Medina,12
91695,María del Carmen Amaya Rosas,27
91695,Roberto Cantú Pineda,33
91695,César Centeno Ortega,77
91695,Homero Orozco Soria,104
91695,Isabela Gaytán Molina,110
91695,Daniel Benavídez Esquibel,98
91696,Sta. Irene Estévez Villegas,34
91696,Sr. Homero Duarte Ybarra,33
91696,Julio César Zambrano Vázquez,9
91696,Conchita Piña Figueroa,41
91696,Rosa Ojeda Peres,
91696,Sr. Luis Bétancourt Torres,86
91696,Blanca Delafuente Colunga,22
91699,,47
91699,Sancho Sáenz Alva,17
91699,,24
91699,Pedro Mascareñas Salazar,79
91702,,78
91702,Lola Roldán Ojeda,-81
91710,Sta. Lilia Vanegas Casillas,7
91710,Gilberto Aranda Mireles,95
91711,Natalia Crespo Puente,8
91711,Reina Prieto Alvarez,23
91712,Sra. Víctor Figueroa Mireles,66
91712,Jorge Soto Canales,90
91713,Mario Prado Quintanilla,70
91713,Ramiro Rivera Cotto,93
,Sra. Marta Sosa Toledo,63
91719,,
91719,Rocio Duarte Medina,-82
91720,Natalia Hernández Alcala,32
91720,Claudia Elizondo Marroquín,69
91720,,47
91720,Teodoro González García,64
91720,Sta. Guillermo Holguín Carmona,10
91720,Josefina Chacón Corona,83
91720,José Eduardo Estrada Cabán,73
,Eva Ozuna Concepción,66
91720,Rosa Quezada Granados,35
91720,Gregorio Terrazas Aranda,75
91727,Alfredo Hinojosa Collazo,45
,Jesús Escobar Flórez,79
91727,,34
91727,Manuel Reyna Montez,37
91728,,82
91728,Bernardo Cotto Zambrano,55
91728,Clara Carrillo Téllez,110
91728,Sr. Eloisa Bernal Solorzano,44
91729,Ana María Aguilera Gollum,3
91729,Jerónimo Vásquez Moya,30
91729,Marta Domínguez Osorio,80
91729,Victoria Domínquez Pelayo,20
91730,,102
91733,Jorge Toro Alicea,-70
,María Soledad Sierra Bustos,26
91743,Victoria Corrales Esquivel,
91743,Daniel Jasso Peña,15
91743,Marta Pulido Arevalo,53
91743,Mario Mota Montalvo,40
91743,Raúl Melgar Trejo,
91743,Manuel Padilla Peres,4
91746,José María Armenta Gaytán,34
91746,,36
91747,César Almaraz Pantoja,73
91747,Sta. Manuel Razo Madrid,88
91750,Sancho Chacón Muñoz,99
91750,Emilio Zamudio Zambrano,12
,Sra. Marcela Montenegro Patiño,5
91759,Sra. Antonia Rascón Portillo,82
91759,María del Carmen Ferrer Hidalgo,46
91759,Sra. Ernesto Fonseca Barela,
91759,Alfredo Briseño Aguilera,43
91759,Marcela Alfaro Fuentes,-98
91759,Sta. Lourdes Matos Mateo,82
91759,Gerardo Nava Cano,85
91759,Sra. Jerónimo Raya Gaona,68
91762,,93
91762,Javier Cordero Vallejo,
91763,Sr. Cristian Guerra Almaraz,60
91763,Sta. Guillermina Cuellar Berríos,90
91763,Juan Carlos García Palacios,67
91763,Sta. Verónica Velásquez Lara,10
91763,Daniela Luevano Trujillo,70
91763,Benito Chavarría Henríquez,51
91763,Virginia Espinoza Ríos,97
91763,Sra. Raquel Toro Castañeda,99
91764,,7
91764,Diana Colunga Angulo,10
91764,César Alicea Lucero,35
91764,Dolores Cazares Holguín,75
91764,Ariadna Molina Gaitán,68
91764,Sta. José Eduardo Soria Gonzales,86
91764,Sara Banda Ceja,17
91764,,76
,Rafael Galindo Abrego,46
91765,,24
91766,,17
,Gilberto Carbajal Castañeda,61
91766,Manuela Viera Contreras,90
91766,Sr. Guillermo Hernandes Cadena,87
91766,Arturo Olmos Farías,16
91766,Sra. Lilia Rico Hurtado,63
91766,Sr. Gilberto Rodarte Sarabia,108
91766,,57
,Raquel Vela Olivares,74
91767,,12
,Sergio Cotto Aranda,95
91770,Luis Miguel de Anda Baeza,71
,,
91770,Sta. Elena Leiva Vega,
91770,Florencia Sáenz Uribe,77
91770,Sra. Jorge Delao Gastélum,108
91770,Gonzalo Estrada Jiménez,28
91770,César Chávez Viera,91
91771,Gerardo Heredia Mares,
91771,Dolores Quezada Santiago,-99
,José María Barraza Partida,70
91773,,90
91774,Verónica Matías Frías,5
,Caridad Saldaña Nieto,80
91774,Rubén Valdez Delafuente,107
91774,Federico Ontiveros Zamudio,103
91774,Magdalena Rivera Salcedo,42
91774,Eva Valles Trejo,
,Mercedes Anaya Amador,110
91778,Barbara Arteaga Ozuna,17
91778,Mario Ramón Flores,34
91778,Armando Pagan Sáenz,
91778,Anita Montemayor Cardenas,48
91778,Sta. Cristina Bustos Montero,46
91778,Marisol Rojas Arce,21
91779,Cristobal Gollum Jiménez,15
91779,María Cristina Sauceda Salinas,16
91779,Salvador Covarrubias Godoy,82
91779,Sta. Sara Moreno Caballero,30
91779,Ignacio Ríos Godínez,33
91779,Jaime Luna Zavala,35
91780,Rocio Armas Molina,
91787,Isabel Martínez Valdivia,-108
91787,Clara Montemayor Ibarra,79
91787,Julio Irizarry Montalvo,90
91787,Rosa Olivas Sánchez,70
91787,Arturo Carreón Barela,11
91787,Sra. Marisol Nieto Portillo,
91787,Blanca Tafoya León,77
91787,Sr. Ignacio Rodrígez Medrano,60
91787,Guillermina Barrientos Fajardo,95
91787,Laura Lugo Cazares,62
91788,Sta. Rubén Ceja Montoya,72
,Sta. María Soledad Hernández Alaniz,31
91788,Sra. Josefina Quezada Guajardo,80
91788,Raúl Villagómez Menchaca,71
91788,Ana María Esparza Trejo,29
91788,Ana María Garibay Menchaca,99
91788,Gabriela Polanco Merino,18
91788,Luis Miguel Guardado Padrón,109
91788,Sr. Patricia Escamilla Almanza,71
91788,Teodoro Roldán Iglesias,79
91789,Sta. Diana Aragón Hernandes,109
91789,Santiago Curiel Vargas,62
91789,,37
91789,Catalina Barragán Aranda,78
91789,Sta. Esteban Montaño Melgar,106
91789,Javier Nieto Lerma,15
91789,Gerardo Núñez Preciado,62
91789,Tomás Olmos López,55
91789,Carmen Muñiz Villanueva,98
91789,Emilio Valenzuela Ordóñez,70
,Mariana Villanueva Baeza,
91791,Raquel Anguiano Cornejo,
91791,Sr. Lorena Orosco Pineda,
,Inés Sevilla Valenzuela,110
,Lola Díaz Solorzano,100
91792,,96
91792,,102
91802,Jaime Gurule Leal,
91802,Daniel Casillas Zaragoza,91
91802,Adriana Becerra Zapata,92
91802,Juan Villegas Pichardo,86
91802,Rosario Orellana Aguayo,55
91803,Sra. Alejandra Miramontes Gallardo,76
91803,Gabriela Olivas Saavedra,37
91803,Pilar Ávila Bonilla,82
91803,Mario Baeza Padrón,104
,,
,,
91803,Sergio Rodríquez Rangel,18
,Gilberto Castillo Luna,8
,Sta. Guillermina Amador Alejandro,36
,,
,,
91805,Alejandra Vaca Negrón,12
,Diego Guillen Madera,12
91805,Claudia Niño Villalpando,14
91805,Elsa Henríquez Rojo,42
91805,Lourdes Ontiveros Ibarra,50
,,93
91806,,26
91806,Lola Tamez Guajardo,77
91806,Jaime Avilés Jaime,44
91806,Ana María Nájera Marrero,32
91807,,16
91813,Patricia Santiago Delvalle,67
91813,Norma Corona Abrego,63
91813,Raúl Mondragón Palomino,44
91813,Sra. Ernesto Hernández Nevárez,13
91813,Irene García Lerma,42
91813,Hugo Osorio Badillo,69
91813,José Rolón Reyes,
91813,Lucia Mena Olivo,34
91814,Sara Godoy Aponte,44
,Agustín Carrera Casárez,17
91814,Diego Alcala Collado,
91814,,28
91814,Ángela Ortega Negrete,99
91814,Hugo Deleón Godoy,86
91814,Sra. Julio Tafoya Concepción,76
91814,Patricio Urrutia Montes,26
91815,Inés Padrón Vázquez,13
91815,Claudio Abreu Carbajal,83
,Teodoro Cardenas Alonso,73
91815,Ariadna Avilés Coronado,5
91815,Sta. Patricio Flores Alanis,71
91815,,-74
91815,Armando Narváez Bravo,34
91815,Sergio Colón Villareal,8
,Marta Mireles Torres,68
91819,,60
91819,,86
91820,,60
91821,,52
91821,Eva Velasco Enríquez,
91821,,49
91824,,79
91824,Claudio Lomeli Limón,
,Pablo Ramos Rodríguez,69
91832,,
91832,Marta Vela Montero,
91832,Elisa Vega Abrego,36
91832,Emilio Olivo Tamez,74
91839,Sofia Moreno Partida,
91841,César Muñiz Ávalos,
91844,Ester Lemus Carrion,110
91844,Lorenzo Vela Pelayo,3
91844,Florencia Farías Gurule,52
91844,Germán Abrego Pabón,11
91845,Salvador Ferrer Montez,10
91845,Germán Mayorga Ballesteros,92
91845,Gloria Roybal Ponce,61
91845,Clara López Pichardo,6
91846,Rafael Madrid Sánchez,45
91846,Benjamín Gaona Cabrera,53
91846,Eduardo Acuña Valle,20
91846,Isabela Bahena Partida,11
,Ramiro Zúñiga Guerra,70
91850,Ramiro Dávila Esquivel,-84
91850,Susana Molina Valle,-48
91851,Adela Flórez Santiago,
91851,Sra. Carolina Araña Valle,
,Antonio Arevalo Carmona,87
91852,,75
91853,Francisca Navarro Carbajal,23
91853,Octavio Gurule Molina,23
91853,Sr. Gregorio Leiva Heredia,110
91853,Gloria Alanis Morales,94
91853,Adriana Cabrera Salazar,
91853,,20
91853,Francisco Padrón Razo,16
91853,Silvia Becerra Gil,4
91853,Daniel Olivo Lemus,90
91856,Victoria Marín Mayorga,57
91856,Eduardo Raya López,22
91856,Emilio Sandoval Alicea,-55
91856,Óscar Elizondo Sauceda,79
91857,Germán Bueno Aponte,
91857,,69
91858,Sra. Francisco Quesada Aragón,49
91858,Rosario Rodrígez Cabán,6
91858,Sr. Magdalena Badillo Fonseca,78
91858,Rubén Verdugo Madera,4
91863,Sta. Enrique Caldera Guardado,103
91863,Bernardo Briseño Razo,87
91863,Sra. Adán Zapata Aponte,5
91863,Mayte Ramón Polanco,104
91873,Manuel Llamas Maestas,88
91873,Francisca Preciado Fajardo,109
,Carmen Bueno Valdés,49
,Gilberto Miramontes Méndez,104
91873,Armando Raya Vega,78
,Hugo Barajas Serrato,60
91873,Leticia Sáenz Alvarado,5
91873,Octavio Munguía Gaytán,80
91873,Federico Almonte Angulo,46
91873,Víctor Salcedo Melgar,21
91874,Ángela Tafoya Gaona,
91874,Daniela Curiel Rivero,54
91874,Pedro Roldán Deleón,5
91874,Sra. Dolores Alonso Fierro,26
91874,Rosalia Padilla Calderón,17
91874,Ana Garrido Bahena,16
91874,Ariadna Mayorga Ramos,67
91874,Sta. Mario Holguín Canales,34
91874,Irene Osorio Muñoz,16
91874,Eva Solano Esparza,12
,Sra. Guillermina Viera Porras,
91877,,75
91877,,
91878,Alicia Segovia Briones,98
91878,Julia Abrego Mercado,107
91878,Gloria Reynoso Lira,94
,Marta Martínez Bueno,9
91878,Lourdes Abreu Cantú,86
91878,Arturo Carrasco Almanza,103
91878,Adela Vásquez Villarreal,104
91878,Samuel Gaona Carrillo,92
91878,Sr. Graciela Laboy Menéndez,81
91878,Micaela Galindo Ruelas,77
91879,,32
,Sr. Miguel Pedraza Carrillo,64
91879,,45
91883,Sr. Eva Echevarría Barragán,-69
91883,Ana Mares Palomino,
91883,,42
91884,María Arteaga Padilla,
,Elsa Delrío Ureña,82
91884,Dolores Jurado Fierro,
91885,Rosalia Espinal Feliciano,6
91885,Sr. Gregorio Rodarte Gutiérrez,55
91885,Francisco Frías Robles,-66
91885,Julio César Vela Abrego,47
91885,Sta. Patricia Botello Loera,98
91885,Gabriela Villa Barela,14
91885,Bernardo Laboy Rodarte,10
91885,Alejandra Velázquez Anaya,88
91886,Luis Rojas Perea,40
91886,Hugo Sedillo Valle,102
91886,Óscar Ríos Pabón,12
91886,Lucas Carrera Ochoa,73
,Dolores Vera Adame,56
91886,Guillermo Gallegos Cano,54
,,
,,
91886,Florencia Jaramillo Toro,75
91886,Juana Muro Saldaña,15
91892,María Eugenia Sanches Carrillo,83
91892,Virginia Aguilera Barrera,4
91893,María Eugenia Macías Salinas,18
91893,José Emilio Águilar Maestas,97
91894,Sta. Jesús Rosas Rolón,22
91894,Esteban Rosado Porras,50
91897,Concepción Herrera Arevalo,-19
91900,,52
91900,,14
,Lilia Concepción Martínez,9
91905,Sta. Lucas Quiñónez Verduzco,
91905,Sta. José Pacheco González,40
91906,Sra. Javier Mata Montes,99
91906,Salvador Ochoa Villagómez,20
91908,Sta. Manuel Villa Zamudio,
91909,Marta Urbina Barraza,71
91909,Olivia Montenegro Garza,79
91938,Óscar Uribe Sierra,-17
91938,Daniela Carbajal Zepeda,
,Sr. Elvira Menchaca Acuña,18
91920,María Teresa Bustamante Armijo,77
91920,Rodrigo Zapata Cano,-14
91920,Sra. Norma Echevarría Hernández,77
91920,Mariano Garica Gamez,85
91922,Gustavo Zapata Escalante,58
91922,Maricarmen Meléndez Delacrúz,13
91922,Homero Borrego Montoya,63
,Samuel Marrero Fierro,95
,Sta. Carla Delgadillo Mojica,89
91925,,110
91926,Daniel Acosta Segura,109
91926,Ana Barragán Corral,35
91926,Sra. Josefina Viera Zambrano,98
91926,Esperanza Cervántez Terrazas,61
91933,Esteban Lovato Benavides,39
91933,Esteban Nieto Pizarro,48
91933,Sta. Amalia Casas Fuentes,21
91936,Hugo Urías Velásquez,
91936,Adán Lucero Apodaca,73
91936,José Lira Villalobos,86
91936,Alejandro Collado Delafuente,82
91936,Sr. Diego Villa Aguayo,45
91936,Benito Olvera Ramón,100
91936,Elsa Alvarado Guerra,29
91936,Rodrigo Cabrera Roybal,91
91937,Ana Luisa Valentín Casanova,
91937,,105
91939,Rodrigo Flórez Velasco,
91939,Daniel Leiva Verduzco,
91943,Homero Bustos Montaño,63
91943,Caridad Banda Véliz,24
91943,Rubén Barrios Zamudio,81
91943,Rosario Alcaraz Chacón,22
91943,Victoria Ontiveros Gálvez,35
91943,Mayte Pelayo Tamayo,78
91943,César Bustamante Urbina,12
,Estela Gurule Quintero,103
91944,,102
91945,Sr. Armando Madrid Pedroza,-18
,Sra. Marco Antonio Colón Jaramillo,-70
91946,,83
,Ana Contreras Beltrán,92
91947,,73
91948,Pablo Baca Chapa,-67
91948,Alfonso Camarillo de Anda,11
91948,Raquel Rojas Rentería,84
91948,Sta. Rosario Romo Romero,4
91948,Anita Vallejo Cervantes,50
91948,Raúl Esparza de Anda,69
91948,Luis Miguel Alfaro Parra,110
91948,,26
91956,Gregorio Cazares Sanabria,28
91956,Sra. Mateo Tórrez Medrano,63
91956,Sra. Javier Arias Leyva,75
91956,Isabel Olivera Mata,10
91957,Andrea Echevarría Cerda,60
91957,Sra. Ignacio Dueñas Rojo,12
91957,Julio César Quintana Irizarry,3
,María José Galarza Vázquez,-7
,Marcos Laureano Rendón,
91958,Rubén Bravo Urbina,88
,,-22
91958,Adela Alicea Chacón,66
91959,Eva Sanabria Zepeda,94
91959,Francisca Haro Villa,42
91959,María del Carmen Sanabria Henríquez,40
91959,Natalia Ruiz Munguía,63
91962,Diego Sánchez Velázquez,62
91962,Benjamín Saucedo Rendón,31
91962,Sr. Luis Miguel Zelaya Lebrón,64
91962,César Cazares Mascareñas,70
91962,Ernesto Fernández Casillas,108
91962,Sra. Ramona Rodríquez Hernández,104
91962,Ana Collazo Trujillo,27
91963,Ricardo Crespo Covarrubias,-40
91963,,28
91964,,52
91964,,72
,Mario Ceballos Muñoz,90
91965,Sta. Virginia Atencio Casanova,-9
91966,Ramón Aguirre León,78
91966,Esperanza Montenegro Cadena,30
91966,Sr. Germán Alcántar Pizarro,57
91966,Gabriel Marrero Sisneros,80
91966,Emilio Bermúdez Sedillo,87
91966,Florencia Treviño Sandoval,70
91966,Maricarmen Sarabia Arellano,60
91967,,-36
91967,Cristobal Carmona Bermúdez,-105
91967,,30
91971,Juan Carlos Puga Ríos,
91971,Barbara Vergara Domínquez,49
91971,Mariana Delgado Escobar,4
91972,Cecilia Segura Quintana,-66
91978,Luis Miguel de Anda Rosas,90
91984,,11
91985,Sra. Carmen Blanco Sarabia,-61
91985,José María Griego Griego,35
91985,José Emilio Perea Saldaña,73
91985,Sra. Fernando Curiel Enríquez,
91985,María Elena Sandoval Botello,70
91985,Teresa Benavides Saiz,14
91985,Sr. Adela Varela Cornejo,79
,Sr. Manuela Nieto Alvarez,16
91985,Óscar Piña Uribe,-100
91988,,
91988,Cristina Loera Villarreal,68
91988,Lucia Agosto Chacón,10
91988,Sta. Clara Cantú Martínez,34
91988,Sta. Guadalupe Porras Uribe,81
91988,Sr. Guadalupe Ávalos Aragón,84
91988,Isabel Vélez Alejandro,34
91989,Julio Roldán Coronado,58
91989,Homero Partida Navarrete,44
91989,Ramiro Agosto Rendón,96
91989,César Muñoz Cervántez,103
91989,María Teresa Rodrígez Godínez,63
91989,María Luisa Prieto Trejo,32
91989,Gilberto Puga Cardona,17
,Hugo Zarate Báez,100
,Marco Antonio Arenas Laureano,32
91991,Cristina Murillo Vigil,-88
91991,,108
91992,Sancho Bustamante Nazario,56
91992,Pablo Cano Rendón,29
91992,Sra. Salvador Domínguez Campos,49
91992,Andrés Miranda Crespo,70
91992,Clemente Escobedo Vaca,63
91992,Isabel Zarate Armas,45
,,
,,
91992,María José Olmos Marroquín,65
91993,Rodrigo Bañuelos Tirado,44
91993,Sra. Sonia Holguín Quintana,-78
91993,Andrés Orellana Batista,39
91993,Carolina Marrero Amador,
91993,Sra. Joaquín Cazares Casárez,-61
91993,Andrés Caballero Torres,68
91993,Antonia Yáñez Ibarra,59
91996,,
91996,Adán Lozano Mascareñas,51
91996,Blanca Montero Malave,16
91996,Sr. Mariano Mayorga Ceballos,15
91996,Lourdes Uribe Rael,88
91996,Luisa Domínguez Figueroa,68
91996,Eva Zepeda Alvarez,38
91999,Sra. José Luis Reyes Nava,-74
91999,Micaela Atencio Ríos,107
91999,Francisca Rincón Vásquez,-7
91999,Graciela Esquibel Alba,28
91999,Sra. Arturo Suárez Bermúdez,95
91999,Ricardo Puga Bueno,28
92002,Isabela Villanueva Negrete,
92002,Micaela Valadez Nava,-37
,Luis Jurado Escobar,64
92003,Isabela Merino Rendón,-63
92004,Anita Sepúlveda Sosa,
,Mario Delagarza Villagómez,13
,Blanca Rentería Muñoz,-80
92014,Carolina Pagan Delafuente,29
92014,Francisco Benavides Gamez,17
92014,,106
92014,Vicente Pelayo Alarcón,
92014,Diego Bermúdez Lemus,28
92014,Lucas Treviño Carrero,-17
,Benjamín Moya Alcala,81
92015,,96
92015,Sofia Espinal Garica,-97
92015,José Emilio Melgar Esparza,
,Sr. Dolores Ocampo Ochoa,75
92017,Cristian Hinojosa Galarza,-23
,Clara Arellano Palomo,75
92017,,53
92018,Germán Jaime Paz,80
92018,Virginia Rendón Tejeda,76
92018,Mónica Robledo Figueroa,54
92018,Sr. Guillermina Arenas Ontiveros,53
92018,Ana Luisa Delapaz Rolón,56
92018,Sara Cantú Paredes,88
92018,Luis Miguel Espino Carrero,49
92018,Patricio Valle Tamez,46
92024,Jacobo Solano Alejandro,35
